mes,coluna,codigo_produto,op,qtd_planilha,data_planilha,ct_totvs,nome_ct,data_apont_totvs,qtd_apont_totvs,apontado_ct70
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-29,100,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-29,100,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-29,1300,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-29,4500,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-30,1600,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-30,1200,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-30,400,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-30,3000,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-30,400,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-30,1400,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-30,1000,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-30,1100,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-30,1000,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-30,1400,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-30,3800,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,200,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,300,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,500,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,100,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-23,1200,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-27,500,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-27,1000,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-27,3500,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-27,7300,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,100,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,500,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,100,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,1000,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,1600,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,2000,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,400,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,1500,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,800,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,1300,Não
Fev,V,50232465,24250601001,12000,2026-02-02,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,100,Não
Fev,AE,50233615,24300001001,1100,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-30,1100,Não
Fev,AE,50233615,24300001001,1100,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,300,Não
Fev,AE,50233615,24300001001,1100,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,600,Não
Fev,AE,50233615,24300001001,1100,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,200,Não
Fev,AL,50233616,24300101001,2800,2026-02-02,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-30,2800,Não
Fev,AL,50233616,24300101001,2800,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,2800,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-30,200,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-30,6200,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-30,5600,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-02,APLICAÇÃO DE TERMINAIS,2026-02-02,1200,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-02,APLICAÇÃO DE TERMINAIS,2026-02-02,2800,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-02,APLICAÇÃO DE TERMINAIS,2026-02-02,2800,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,200,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,800,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,800,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,200,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,200,Não
Fev,AW,50233615,24185701001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,3000,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-30,3300,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,2500,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,2400,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,1400,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-02,100,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-02,6700,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-02,2000,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,3200,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,1300,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,1000,Não
Fev,BU,50233616,24186001001,12000,2026-02-03,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,100,Não
Fev,CI,50232465,24300201001,7700,2026-02-04,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-02,7700,Não
Fev,CI,50232465,24300201001,7700,2026-02-04,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,3000,Não
Fev,CI,50232465,24300201001,7700,2026-02-04,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,1100,Não
Fev,CI,50232465,24300201001,7700,2026-02-04,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,1400,Não
Fev,CI,50232465,24300201001,7700,2026-02-04,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,1900,Não
Fev,CI,50232465,24300201001,7700,2026-02-04,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,300,Não
Fev,CM,80015700,24289901001,29,2026-02-04,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,29,Não
Fev,CM,80015700,24289901001,29,2026-02-04,CT-16,MONTAR CABOS ESPECIAIS,2026-02-03,29,Não
Fev,CM,80015700,24289901001,29,2026-02-04,CT-16,MONTAR CABOS ESPECIAIS,2026-02-03,29,Não
Fev,CM,80015700,24289901001,29,2026-02-04,CT-29,CORTE E DECAPE EXTERNO,2026-02-03,29,Não
Fev,CM,80015700,24289901001,29,2026-02-04,CT-53,MONTAGEM DE CHICOTES,2026-02-03,29,Não
Fev,CM,80015700,24289901001,29,2026-02-04,CT-16,MONTAR CABOS ESPECIAIS,2026-02-04,29,Não
Fev,CM,80015700,24289901001,29,2026-02-04,CT-16,MONTAR CABOS ESPECIAIS,2026-02-04,29,Não
Fev,CM,80015700,24289901001,29,2026-02-04,CT-16A,SECAGEM RESINA CT-16A,2026-02-04,29,Não
Fev,CN,80015701,24290001001,5,2026-02-04,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,5,Não
Fev,CN,80015701,24290001001,5,2026-02-04,CT-16,MONTAR CABOS ESPECIAIS,2026-02-03,5,Não
Fev,CN,80015701,24290001001,5,2026-02-04,CT-16,MONTAR CABOS ESPECIAIS,2026-02-03,5,Não
Fev,CN,80015701,24290001001,5,2026-02-04,CT-29,CORTE E DECAPE EXTERNO,2026-02-03,5,Não
Fev,CN,80015701,24290001001,5,2026-02-04,CT-53,MONTAGEM DE CHICOTES,2026-02-03,5,Não
Fev,CN,80015701,24290001001,5,2026-02-04,CT-16,MONTAR CABOS ESPECIAIS,2026-02-04,5,Não
Fev,CN,80015701,24290001001,5,2026-02-04,CT-16,MONTAR CABOS ESPECIAIS,2026-02-04,5,Não
Fev,CN,80015701,24290001001,5,2026-02-04,CT-16A,SECAGEM RESINA CT-16A,2026-02-04,5,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-02,4500,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,1000,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,500,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,300,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,4000,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,3300,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,2500,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,500,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,100,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-03,100,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-03,700,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-03,5000,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-03,11300,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-03,1000,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,1700,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,600,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,500,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,800,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,300,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,2500,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,2400,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,2000,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,2200,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,100,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,2600,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,4000,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,3200,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,2900,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,100,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,100,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,500,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-04,700,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-04,2300,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-04,3000,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-04,7000,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-04,12500,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-02,APLICAÇÃO DE TERMINAIS,2026-02-05,4500,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-02,APLICAÇÃO DE TERMINAIS,2026-02-05,1940,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-02,APLICAÇÃO DE TERMINAIS,2026-02-05,700,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-12,MONTAGEM WEG,2026-02-05,1360,Não
Fev,DF,50232465,24300301001,48000,2026-02-05,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-05,700,Não
Fev,IH,50233615,24185901001,12000,2026-02-11,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-09,5500,Não
Fev,IH,50233615,24185901001,12000,2026-02-11,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-09,6500,Não
Fev,IH,50233615,24185901001,12000,2026-02-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-10,3500,Não
Fev,IH,50233615,24185901001,12000,2026-02-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-10,3000,Não
Fev,IH,50233615,24185901001,12000,2026-02-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-10,2200,Não
Fev,IH,50233615,24185901001,12000,2026-02-11,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-10,3300,Não
Fev,JG,50233615,24186101001,12000,2026-02-12,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-09,7100,Não
Fev,JG,50233615,24186101001,12000,2026-02-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-10,200,Não
Fev,JG,50233615,24186101001,12000,2026-02-12,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-10,4900,Não
Fev,JG,50233615,24186101001,12000,2026-02-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-11,900,Não
Fev,JG,50233615,24186101001,12000,2026-02-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-11,3100,Não
Fev,JG,50233615,24186101001,12000,2026-02-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-11,2000,Não
Fev,JG,50233615,24186101001,12000,2026-02-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-11,2000,Não
Fev,JG,50233615,24186101001,12000,2026-02-12,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,3800,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-10,2600,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-11,2300,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-11,7100,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,900,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,900,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,1600,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,1900,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,800,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,200,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,500,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,2000,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,2000,Não
Fev,KN,50233615,24186301001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-12,1200,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-05,1200,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-06,300,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-06,6500,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-06,300,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-09,900,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-12,MONTAGEM WEG,2026-02-09,500,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-12,MONTAGEM WEG,2026-02-09,100,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-09,400,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-09,400,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-09,100,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-09,100,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-09,3400,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-10,3600,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-11,1900,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-11,100,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-11,100,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-11,100,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-11,100,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-11,100,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-11,100,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-12,2900,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-13,400,Não
Fev,KP,50232465,24250801001,12000,2026-02-13,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-02-13,400,Não
Fev,KQ,50232465,24318301001,1300,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-09,1300,Não
Fev,KQ,50232465,24318301001,1300,2026-02-13,CT-12,MONTAGEM WEG,2026-02-10,1300,Não
Fev,LD,50233616,24318501001,1900,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-09,600,Não
Fev,LD,50233616,24318501001,1900,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-09,1300,Não
Fev,LD,50233616,24318501001,1900,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-10,1900,Não
Fev,LE,50233616,24318401001,1600,2026-02-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-09,1600,Não
Fev,LE,50233616,24318401001,1600,2026-02-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-09,1600,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-16,8300,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,1000,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,100,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,600,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,100,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,200,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,2000,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,2000,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,100,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,300,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,200,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-12,MONTAGEM WEG,2026-02-17,100,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-17,100,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-17,1300,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-17,2300,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,400,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,600,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,600,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,700,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,200,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,2000,Não
Fev,NC,50233616,24186201001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,800,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-16,100,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-16,100,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-16,5500,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-02-16,6500,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-02-17,100,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,1400,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,3000,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,100,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-17,500,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-18,400,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-18,1500,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-18,1800,Não
Fev,OA,50233616,24186401001,12000,2026-02-18,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-02-18,600,Não
